collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,source_file,selection_reason,is_otm,moneyness_bucket,modeled_iv,modeled_iv_pct,bucket_mean_modeled_iv,iv_rank_with_available_history
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724150CE,11426562,24150.0,CE,0.0046112279344319,kite_quote_api,2026-07-01 13:37:59,0.0,109.5,109.75,109.625,109.75,44449210,2828670,0.25,0.0022805017103762,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.12110698455924013,12.110698455924013,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724200CE,11427842,24200.0,CE,0.0066911683649379,kite_quote_api,2026-07-01 13:37:59,0.0,89.7,89.95,89.825,90.1,76552840,7338045,0.25,0.0027831895352073,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.12037014545034744,12.037014545034744,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724250CE,11428354,24250.0,CE,0.008771108795444,kite_quote_api,2026-07-01 13:38:00,0.0,72.75,72.95,72.85,72.75,32340295,2216240,0.2000000000000028,0.002745367192862,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.1198722538803507,11.98722538803507,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724300CE,11429122,24300.0,CE,0.0108510492259501,kite_quote_api,2026-07-01 13:38:00,0.0,58.25,58.45,58.35,58.4,50747580,5274685,0.2000000000000028,0.0034275921165381,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.11943357921738398,11.943357921738398,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724350CE,11430146,24350.0,CE,0.0129309896564562,kite_quote_api,2026-07-01 13:38:00,0.0,46.3,46.45,46.375,46.2,22782695,1652235,0.1500000000000056,0.003234501347709,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.11930190493488188,11.930190493488189,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724400CE,11431426,24400.0,CE,0.0150109300869623,kite_quote_api,2026-07-01 13:37:59,0.0,36.05,36.2,36.125,36.05,39603525,4939155,0.1500000000000056,0.0041522491349482,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.11884249021925875,11.884249021925875,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724450CE,11432962,24450.0,CE,0.0170908705174683,kite_quote_api,2026-07-01 13:37:59,0.0,28.05,28.15,28.1,28.15,22078420,1992185,0.0999999999999978,0.0035587188612098,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.1189141020462349,11.89141020462349,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724500CE,11433474,24500.0,CE,0.0191708109479744,kite_quote_api,2026-07-01 13:38:00,0.0,21.85,21.9,21.875,21.9,51753000,7548905,0.0499999999999971,0.0022857142857141,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,0_2pct,0.11943924273457987,11.943924273457988,0.12018314602098346,1.0
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724550CE,11433986,24550.0,CE,0.0212507513784805,kite_quote_api,2026-07-01 13:38:00,0.0,16.7,16.8,16.75,16.65,16319160,1518920,0.1000000000000014,0.0059701492537314,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.11973770305737363,11.973770305737364,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724600CE,11434498,24600.0,CE,0.0233306918089866,kite_quote_api,2026-07-01 13:38:00,0.0,12.7,12.75,12.725,12.75,23108605,4805840,0.0500000000000007,0.0039292730844794,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.12011805523034319,12.011805523034319,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724650CE,11435010,24650.0,CE,0.0254106322394926,kite_quote_api,2026-07-01 13:38:00,0.0,9.95,10.0,9.975,9.95,12943970,1434810,0.0500000000000007,0.0050125313283208,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.12158805230256797,12.158805230256798,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724700CE,11435522,24700.0,CE,0.0274905726699987,kite_quote_api,2026-07-01 13:37:59,0.0,7.8,7.85,7.824999999999999,7.85,20035275,4805840,0.0499999999999998,0.0063897763578274,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.12315039298176148,12.315039298176147,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724750CE,11436034,24750.0,CE,0.0295705131005048,kite_quote_api,2026-07-01 13:38:00,0.0,6.4,6.45,6.425000000000001,6.4,11206975,2011100,0.0499999999999998,0.0077821011673151,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band|selected_profile_leg,True,2_4pct,0.12583095658247206,12.583095658247206,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724800CE,11436546,24800.0,CE,0.0316504535310107,kite_quote_api,2026-07-01 13:38:00,0.0,5.2,5.25,5.225,5.2,21974875,4191915,0.0499999999999998,0.0095693779904305,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.12822020228521985,12.822020228521986,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724850CE,11437058,24850.0,CE,0.0337303939615167,kite_quote_api,2026-07-01 13:38:00,0.0,4.45,4.5,4.475,4.45,10731305,1191970,0.0499999999999998,0.0111731843575418,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.13169053197049235,13.169053197049235,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724900CE,11437570,24900.0,CE,0.0358103343920228,kite_quote_api,2026-07-01 13:38:00,0.0,3.65,3.7,3.675,3.7,20051980,2908815,0.0500000000000002,0.0136054421768708,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.13414177916886583,13.414177916886583,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670724950CE,11438594,24950.0,CE,0.0378902748225289,kite_quote_api,2026-07-01 13:37:59,0.0,3.25,3.3,3.275,3.25,4049110,567970,0.0499999999999998,0.015267175572519,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.13823479703477004,13.823479703477004,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670725000CE,11439106,25000.0,CE,0.039970215253035,kite_quote_api,2026-07-01 13:37:59,0.0,2.95,3.0,2.975,2.95,21588255,7228520,0.0499999999999998,0.0168067226890755,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,2_4pct,0.142606717311843,14.2606717311843,0.12853191879257092,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670725050CE,11439618,25050.0,CE,0.042050155683541,kite_quote_api,2026-07-01 13:37:59,0.0,2.55,2.6,2.575,2.55,3551210,530530,0.0500000000000002,0.0194174757281554,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,4_6pct,0.14584924912212582,14.584924912212582,0.15180416524665125,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670725100CE,11440130,25100.0,CE,0.0441300961140471,kite_quote_api,2026-07-01 13:38:00,0.0,2.25,2.3,2.275,2.25,8112065,2126475,0.0499999999999998,0.0219780219780219,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,4_6pct,0.14941878116811946,14.941878116811946,0.15180416524665125,0.5
2026-07-01,2026-07-01T13:37:56.897193+05:30,NIFTY,NSE:NIFTY 50,24039.15,2026-07-01 13:37:56,2026-07-07,6,22837.1925,25241.1075,NIFTY2670725150CE,11440642,25150.0,CE,0.0462100365445532,kite_quote_api,2026-07-01 13:37:59,0.0,2.1,2.15,2.125,2.15,1869660,395460,0.0499999999999998,0.0235294117647058,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260701.csv,spot_band,True,4_6pct,0.1540326265250339,15.403262652503392,0.15180416524665125,0.5
